reference,company_reference,date,internal_value,n_assets,web_group_checker_httptohttps__sev_total_cnt_INFO,web_group_checker_httptohttps__sev_total_cnt_LOW,web_group_checker_httptohttps__sev_total_cnt_MEDIUM,web_group_checker_httptohttps__sev_total_cnt_HIGH,web_group_checker_httptohttps__sev_total_cnt_CRITICAL,web_group_checker_hsts__sev_total_cnt_INFO,web_group_checker_hsts__sev_total_cnt_LOW,web_group_checker_hsts__sev_total_cnt_MEDIUM,web_group_checker_hsts__sev_total_cnt_HIGH,web_group_checker_hsts__sev_total_cnt_CRITICAL,web_group_checker_referrerpolicy__sev_total_cnt_INFO,web_group_checker_referrerpolicy__sev_total_cnt_LOW,web_group_checker_referrerpolicy__sev_total_cnt_MEDIUM,web_group_checker_referrerpolicy__sev_total_cnt_HIGH,web_group_checker_referrerpolicy__sev_total_cnt_CRITICAL,web_group_checker_cspbaseline__sev_total_cnt_INFO,web_group_checker_cspbaseline__sev_total_cnt_LOW,web_group_checker_cspbaseline__sev_total_cnt_MEDIUM,web_group_checker_cspbaseline__sev_total_cnt_HIGH,web_group_checker_cspbaseline__sev_total_cnt_CRITICAL,web_group_checker_xfoxcto__sev_total_cnt_INFO,web_group_checker_xfoxcto__sev_total_cnt_LOW,web_group_checker_xfoxcto__sev_total_cnt_MEDIUM,web_group_checker_xfoxcto__sev_total_cnt_HIGH,web_group_checker_xfoxcto__sev_total_cnt_CRITICAL,web_group_checker_certificaterotation__sev_total_cnt_INFO,web_group_checker_certificaterotation__sev_total_cnt_LOW,web_group_checker_certificaterotation__sev_total_cnt_MEDIUM,web_group_checker_certificaterotation__sev_total_cnt_HIGH,web_group_checker_certificaterotation__sev_total_cnt_CRITICAL,web_group_checker_tlslegacy__sev_total_cnt_INFO,web_group_checker_tlslegacy__sev_total_cnt_LOW,web_group_checker_tlslegacy__sev_total_cnt_MEDIUM,web_group_checker_tlslegacy__sev_total_cnt_HIGH,web_group_checker_tlslegacy__sev_total_cnt_CRITICAL,web_group_checker_weakciphers__sev_total_cnt_INFO,web_group_checker_weakciphers__sev_total_cnt_LOW,web_group_checker_weakciphers__sev_total_cnt_MEDIUM,web_group_checker_weakciphers__sev_total_cnt_HIGH,web_group_checker_weakciphers__sev_total_cnt_CRITICAL,web_group_checker_sslvulns__sev_total_cnt_INFO,web_group_checker_sslvulns__sev_total_cnt_LOW,web_group_checker_sslvulns__sev_total_cnt_MEDIUM,web_group_checker_sslvulns__sev_total_cnt_HIGH,web_group_checker_sslvulns__sev_total_cnt_CRITICAL,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0211-snap-009,synth-org-0211,2024-09-27,51.644,134.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,5.0,0.0,0.0,0.0,24.0,0.0,15.0,15.0,0.0,0.0,10.0,4.0,3.0,0.0,25.0,7.0,4.0,0.0,6.0,33.0,16.0,0.0,24.0,0.0,29.0,29.0,34.0,12.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,-2.1945815808588254,-1.374147501866602,0.7149418357384935,-0.5853050316288997,4.231480124352857,-0.5883290660272893,3.392398940461054,4.93568016053,-7.506566078069313,10.304311208401424,9.10223385212642,7.972883601092526,-13.98088647473996,-1.8311294808212895,-0.6576709931148689,-7.002868848886764,13.794407789769206,-18.180904861248354,13.48668674622901,23.59860541733015,15.09290238942573,5.360480792466072,43.941813494085046,17.475624621816394,-38.32195728106919,-19.102427378284712,-21.211970275050376,1.038988050044391,21.42612562264822,-40.52376898161802,16.41319270527099,-50.83758947362095,0.7743541131751449,-43.10666800771642,-35.248251338746165,5.933437115806292,-28.63889643991005,19.4706801501161,61.70963658224988,-13.970293515325924
synth-org-0211-snap-010,synth-org-0211,2024-10-27,52.907,131.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,2.0,0.0,0.0,0.0,24.0,0.0,15.0,15.0,0.0,0.0,7.0,4.0,1.0,0.0,20.0,7.0,4.0,0.0,6.0,33.0,13.0,0.0,18.0,0.0,28.0,29.0,34.0,12.0,0.0,0.0,37.0,2.0,15.0,28.0,6.0,0.44315624212178145,0.8717119851227241,1.613808951228179,-3.1422277804654226,-6.622760906916718,-4.483297662953989,4.916725604170771,-7.609558052514882,-5.597555387283256,-10.249566954776695,2.4276345330775246,0.05764195172228672,2.6393090249237288,-1.9496385382318964,-4.594561209881636,-50.63459735315588,17.557673866969477,-22.66906433222348,-4.560684793849517,-18.971365602325875,8.87846015687592,9.38081498197062,9.278786904025901,-11.825051295873232,-17.940634896948044,-6.46440475648592,17.368078606428853,4.597950167776498,-26.946407882984467,35.23136203712696,-59.71513163320792,-18.15768486830825,-29.279828149796764,7.747859458208637,-52.27717874078837,40.82820395428788,-13.235878357355434,-17.559930723653746,-46.83517028470328,1.6828876155293313
synth-org-0211-snap-011,synth-org-0211,2024-11-26,51.757,128.0,7.0,18.0,8.0,9.0,0.0,3.0,1.0,17.0,25.0,32.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,7.0,4.0,0.0,6.0,33.0,13.0,0.0,18.0,0.0,28.0,26.0,27.0,12.0,0.0,0.0,37.0,0.0,12.0,23.0,0.0,1.3633071091941773,3.7996965667682994,2.430931273664683,9.955639340109466,5.30310074158608,0.8436192642215405,6.064167727296357,2.061208588851559,1.3478715100976035,5.8813102621732725,1.9931757842303166,-4.0694837127748045,-16.95154358535586,-7.521255383341711,-4.223871914865324,7.772812257676522,-2.088136757688925,-19.545364848353056,36.033176616070136,-3.400126973620558,-6.6231288778058754,7.30480224415528,-4.89812440328159,-19.124933435382136,8.76260391597575,-14.29332460162933,25.81188901823303,51.37643222685549,-21.06526705133706,25.56255047572469,-26.947679065882763,-36.1742358076553,-39.01866851545406,17.74606006598134,-13.927014098288895,-40.711367208076055,-6.874284915896417,45.7215950303687,-49.85489204923466,-18.802705460299435
synth-org-0212-snap-000,synth-org-0212,2024-01-01,71.88,218.0,38.0,11.0,11.0,0.0,37.0,14.0,11.0,13.0,9.0,4.0,11.0,36.0,31.0,31.0,21.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,18.0,1.0,30.0,6.0,28.0,28.0,30.0,33.0,5.0,38.0,6.0,34.0,28.0,34.0,26.0,28.0,27.0,25.0,5.0,17.0,0.5666268193834978,0.21484206727067112,1.7152675793431276,3.4290888762917766,2.090151711531441,-7.568615149928281,-1.6591309757756358,-15.830773874090621,0.721161359286874,-3.4828472629903775,-0.3105046581927863,13.8797206475774,5.50853211086592,-12.730967363197578,-9.516213595550267,9.66980909930466,11.46210871645717,-1.491820940440875,-19.43523190293794,-0.15472098536729628,-13.296613506729122,12.356203224423716,-5.055668478500124,13.625778238942388,16.058317988010522,-1.3152313634183903,22.11434744803134,-14.706447740115369,3.248297589300107,-2.6705842958284522,-5.447268963067427,-32.768557443921615,40.647559242416484,-3.1406055194316163,6.261853407765584,-30.90110205119165,-69.27738132209535,51.59507990387514,27.430337332741402,-11.97250386942718
synth-org-0212-snap-001,synth-org-0212,2024-01-31,72.05,221.0,38.0,11.0,11.0,0.0,37.0,14.0,11.0,13.0,9.0,4.0,11.0,36.0,31.0,31.0,21.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,18.0,1.0,30.0,6.0,28.0,26.0,27.0,31.0,3.0,35.0,3.0,29.0,21.0,28.0,22.0,28.0,27.0,25.0,5.0,17.0,-0.5556362607753662,-1.7331487975349378,0.7799839356096181,-1.8958528424855356,2.9963540021530988,3.732400197765242,1.3813806036294949,-5.369327850945035,4.2678565219891045,10.445230688304676,12.093056825770478,-10.491804677838498,-7.004406582931723,-6.339749714116701,-22.95188434601986,32.04280237236675,-13.162180364918363,33.42536414850227,-24.281345189240078,11.851290968981194,-34.0566249261098,11.680653868689575,-7.036054401013463,-59.64733135994578,-26.521877463293663,-12.245863440301136,21.819403789906726,-34.02200884037775,37.00457432987753,-5.271235029379346,-13.212476738778173,24.877916944938963,22.40603809806158,-9.377911324882149,-50.04445078496376,34.77808633753859,42.35033459896781,26.63879926553502,4.018087125189382,-12.9048073421221
synth-org-0212-snap-002,synth-org-0212,2024-03-01,71.777,222.0,38.0,11.0,11.0,0.0,37.0,14.0,11.0,13.0,9.0,4.0,11.0,36.0,31.0,31.0,21.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,23.0,20.0,28.0,15.0,28.0,27.0,25.0,5.0,17.0,-0.9611021105799235,-5.737526346811585,0.7400460473514578,1.6447503132098522,0.8920647681076993,12.628069375440749,2.709816207316851,10.983074190547198,-14.863976655375195,-0.06655696205465478,3.707594418846467,9.215646016926524,16.31336132661401,6.980313441091646,12.335349756494056,7.741856540156588,-17.87121002155229,-11.20967993440157,13.413893798839231,-1.0999631688939124,3.0721814937474194,15.699845171929764,3.955595351969405,10.598445725800483,-3.4903444590518298,-5.80835101888946,0.672854835009764,27.43000307204463,-13.427752007048616,-29.854504868372917,49.85822994845209,-11.737028860351533,-3.4386402796502034,15.785402210492226,-6.186826439523291,45.751170739865486,39.348716595359775,-47.065535826227695,51.5178034659174,-79.96290881362613
synth-org-0212-snap-003,synth-org-0212,2024-03-31,69.284,223.0,38.0,11.0,11.0,0.0,37.0,14.0,11.0,13.0,9.0,4.0,11.0,36.0,31.0,31.0,21.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,23.0,20.0,28.0,15.0,28.0,27.0,25.0,5.0,17.0,-0.07315765638685896,-1.641387050499807,7.975577875444172,0.09307584863111536,-1.479829599870535,-11.824648535299183,2.289378415986964,-0.7066584157134516,-17.977757766137206,10.744219776763428,14.315913857887557,-38.91240320578821,15.989737466102993,-0.9225908641847972,6.910942467595965,26.457013154003196,-4.687162685755925,10.770340025099182,3.5758268330524805,-12.29940582158449,37.17430859883696,28.406004937627646,10.729169331293447,-41.043808239884584,42.719369368829554,-27.97318249735849,-16.0079304813027,-11.189478141188253,-15.431626936097505,37.11129195395293,5.870904942866337,-21.65020415471478,-22.914649759305487,39.921675938720874,-49.664722604422984,-4.067155008037365,15.936030510536414,70.48484161967583,-21.765607490241575,14.904849349849998
synth-org-0212-snap-004,synth-org-0212,2024-04-30,68.601,225.0,38.0,11.0,11.0,0.0,37.0,14.0,11.0,13.0,9.0,4.0,11.0,36.0,31.0,31.0,21.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,23.0,20.0,28.0,15.0,28.0,27.0,25.0,5.0,17.0,-1.7274850315161907,-1.1462430841465707,-3.08584325206904,1.1390325332744204,2.8203565286655308,-10.395706477668133,16.006345017684698,-6.04272107909875,-7.415893642363886,-1.4881011448406993,5.142333199240108,9.788149451027369,-14.319132197996588,-2.3361668513030427,25.77271020868788,14.062349711057932,-37.122378012473014,14.24284371053355,5.180827372692769,11.876921673319218,0.43459778963648205,20.583766673469775,-6.735387686179363,43.02748452389011,2.8840652810249825,-1.7425369709922034,78.97677598341069,-24.706874084868986,56.73717025021654,78.48948156821051,-47.178453346417356,-12.326767788498104,13.515465660740718,42.968309092985145,50.604666871723076,-30.124163818733546,71.6308628515298,13.544583916668183,-29.593348528138023,114.82989459454672
synth-org-0212-snap-005,synth-org-0212,2024-05-30,72.832,227.0,35.0,9.0,7.0,0.0,33.0,14.0,11.0,13.0,9.0,4.0,4.0,34.0,29.0,30.0,19.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,22.0,16.0,23.0,10.0,28.0,27.0,25.0,5.0,17.0,1.3863517898102375,-1.3199170621722287,3.2321411077825806,9.814835677906562,-2.8959729595854315,3.8396540271277066,4.401385007460295,15.335202784961455,0.3976179675101901,0.3900039941145691,6.797972871241437,-15.428093765366171,0.09252944434489896,-11.46246576592368,1.3728726717735475,17.91932918413171,-2.3786210281660223,17.52744133413431,-20.644728947078228,13.896682553538264,-1.702804753042432,-3.554680990646189,17.424571438645884,-27.2129476385291,16.162630562033435,-41.256477160962945,27.870702964732402,-33.56518724040792,21.198705012993866,59.58385795793945,6.860149105261758,-7.751196472610026,-30.740470468418547,17.642338864700513,41.78736202195449,-0.7662414044861099,31.039265241469213,-39.189907398312826,3.1774463677898876,-36.619586201732176
synth-org-0212-snap-006,synth-org-0212,2024-06-29,74.147,231.0,35.0,9.0,7.0,0.0,33.0,10.0,8.0,12.0,9.0,4.0,4.0,34.0,29.0,30.0,19.0,37.0,25.0,26.0,0.0,3.0,19.0,30.0,11.0,7.0,29.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,22.0,16.0,23.0,10.0,28.0,27.0,25.0,5.0,17.0,0.0935328366709223,-1.6008875080074374,-0.3399225976870769,2.03634403171654,4.837605708882952,-5.9059391446302,5.547065914362384,5.302746531048731,-9.332842676813693,-17.3137368534993,1.9509095347901901,-4.2827928394119015,-20.687296004790337,22.50859439525354,-14.731223786072055,-26.49068309249895,18.588071873147914,21.145002936474665,-31.751143173940704,-19.051719769295673,-7.9833604288361375,-30.75795945874806,13.429895433111295,-10.928531567745996,-31.59913201511668,23.695408948495892,-23.169991224245017,10.253488017719015,-6.181301144481839,-6.427088002430208,5.241839843063062,46.96614884124933,-22.652374485963897,-3.7268117642145704,35.83529182182318,48.322900466378776,78.50705095855231,36.31232762841493,-37.02965460323165,-9.33196589744653
synth-org-0212-snap-007,synth-org-0212,2024-07-29,74.739,229.0,35.0,9.0,7.0,0.0,33.0,10.0,8.0,12.0,9.0,4.0,4.0,34.0,29.0,30.0,19.0,37.0,25.0,26.0,0.0,3.0,15.0,28.0,10.0,5.0,25.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,22.0,16.0,23.0,10.0,25.0,25.0,23.0,5.0,10.0,-1.9976587612519585,0.1012381764416377,4.40693799977694,-2.5507812112896664,-7.282349339335706,2.164251770732144,-1.6843696818526697,-6.6467470123700485,13.659019702006724,8.168509293575774,-28.14599745140455,-2.451500241725048,7.588711976537263,6.450409287272397,21.31107494740298,22.20471616861889,38.536859896789196,7.649094296194284,19.4893280495418,2.9602196268753316,-8.716237940900387,14.797521359027513,1.433404360643541,-43.749432788443116,-31.613173420751423,40.974858082289536,-1.0563171360832908,26.599941920121438,27.48612350853879,35.436212259965025,7.62371413098542,36.86386678455256,-9.71246135641697,-32.065354069407455,-19.96629464634672,16.93278145674981,38.86916402358387,16.990951019880722,13.447711701736097,-109.5601632667951
synth-org-0212-snap-008,synth-org-0212,2024-08-28,72.589,227.0,30.0,6.0,4.0,0.0,32.0,10.0,8.0,12.0,9.0,4.0,4.0,34.0,29.0,30.0,19.0,37.0,25.0,26.0,0.0,3.0,15.0,28.0,10.0,5.0,25.0,16.0,0.0,24.0,0.0,25.0,26.0,27.0,31.0,3.0,35.0,0.0,22.0,16.0,23.0,10.0,25.0,25.0,23.0,5.0,10.0,1.3532954271752458,1.7859421803888949,1.7724048200290121,-3.1184777195453455,4.156778170643894,-5.903821539838203,-8.887401681544937,3.6549611373203104,-2.7522445314617734,-8.022921212947638,19.91419088637499,-21.01345391691859,-13.74739232207849,4.269254154057277,-12.141616352180431,-19.74830123705283,7.4101228308428535,5.442460875951834,25.31402711016304,-21.407437926122878,52.86466466311768,-34.95693123223667,2.443087049793575,-13.632375768946172,-12.302688971310745,3.6764648207137123,15.155130230320838,-14.74817267678925,10.885201501605962,21.39920438894088,62.66602497424651,-53.096742187937416,-23.523685994209366,-44.658642302609344,39.467668348217,-5.560161476969862,-8.495615261526291,12.979643213415185,41.15339722456393,-9.393984336412478
synth-org-0212-snap-009,synth-org-0212,2024-09-27,71.098,225.0,27.0,0.0,0.0,0.0,32.0,10.0,8.0,12.0,9.0,4.0,4.0,33.0,26.0,30.0,19.0,37.0,25.0,26.0,0.0,3.0,9.0,26.0,8.0,1.0,18.0,16.0,0.0,24.0,0.0,25.0,26.0,23.0,28.0,1.0,30.0,0.0,22.0,16.0,23.0,10.0,25.0,25.0,23.0,5.0,10.0,-1.5431366705051868,-0.1060692310734163,-0.7159594087723238,3.184781973090206,1.2642809760530445,-1.9385634906352154,-1.2271360149416535,3.64105295720509,-1.6577050654874899,-4.359056279185367,-2.549864988125663,-13.051503032605874,3.847205656964737,-5.966223984445588,5.050464266370364,-6.653716140496723,-39.958405079474744,16.049961372640734,5.859595932885253,7.063899813843943,-17.741998504256483,19.269489804942776,-6.632082156578987,30.994914820402833,-32.324359128546185,-28.80538087556443,-26.21878910240343,24.33619520259413,23.29581896620506,-27.446666453000972,54.77081270568412,26.667534262905548,16.991801636570845,-19.063690660552673,-19.082455595449446,13.91853948334775,-15.636342911998627,-72.91929537898059,-1.600641295839996,-37.966560839588176
synth-org-0212-snap-010,synth-org-0212,2024-10-27,70.915,226.0,21.0,0.0,0.0,0.0,32.0,10.0,8.0,12.0,9.0,4.0,0.0,32.0,21.0,25.0,19.0,37.0,25.0,26.0,0.0,3.0,9.0,26.0,8.0,1.0,18.0,16.0,0.0,24.0,0.0,25.0,26.0,23.0,28.0,1.0,30.0,0.0,22.0,16.0,23.0,10.0,25.0,25.0,23.0,5.0,10.0,-0.031255305572637705,-0.13010550078671143,-1.8487160767349482,-0.692591721153784,3.749044479883141,2.7013740780407773,-0.8760870819711071,9.549836377113937,-0.5474116086009171,0.587017250397308,0.02428955478635966,8.946058164377279,6.276806192743089,21.874505040973546,5.310445466064311,19.116643738616638,-3.7713078688455264,11.54293027772277,9.415405317330004,35.57113427399311,-10.143457592199654,-28.623316700885244,14.30854034595703,-2.601467093825885,-15.667920561506667,-0.32992894970506453,-24.831729940045268,-33.873204290489745,15.91735687845803,-43.57216603507814,-23.19984090927572,28.720361582148758,25.037450035039768,38.19887648457204,25.768270556896397,-3.848180147303112,-31.74157685197409,44.67329194531158,27.512595104760358,9.120127430153255
synth-org-0213-snap-000,synth-org-0213,2024-01-01,44.15,123.0,6.0,34.0,28.0,39.0,14.0,7.0,13.0,0.0,13.0,15.0,9.0,23.0,2.0,2.0,13.0,0.0,29.0,23.0,0.0,31.0,0.0,28.0,28.0,1.0,0.0,5.0,21.0,14.0,26.0,15.0,22.0,6.0,22.0,3.0,4.0,18.0,31.0,26.0,20.0,28.0,20.0,14.0,24.0,38.0,23.0,1.1661455786257875,2.165993093900661,0.9805999320833931,3.3639422716279777,-0.9190897967122464,4.5935182234438745,5.728566854764137,-15.372673006256056,1.8655239280579565,-2.5006107712695718,-2.362975967253479,-11.127915835966215,-2.4993826921119555,10.455771918962775,5.189190454013424,-2.290771270790137,6.938890400828474,7.209554248912946,-31.523962006529615,-1.6984191442197258,11.475020183663863,-0.6824355172807427,-29.213472973569477,22.859105446510476,22.59068144547989,-23.635341389094535,-12.2740484601659,30.136114301855052,-16.81636432835548,-26.980842115042908,47.665166643573535,11.40287892051911,3.924764167419703,73.58757288043452,53.775967687335594,16.059811439616933,-32.339152014682554,-50.89771546551882,-2.2710470091609363,-57.90525638385017
synth-org-0213-snap-001,synth-org-0213,2024-01-31,45.184,120.0,1.0,34.0,22.0,33.0,14.0,7.0,13.0,0.0,13.0,15.0,9.0,23.0,2.0,2.0,13.0,0.0,29.0,23.0,0.0,31.0,0.0,24.0,22.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,17.0,0.0,16.0,2.0,0.0,13.0,30.0,19.0,20.0,27.0,20.0,14.0,24.0,38.0,23.0,0.8130786940078791,0.9849678879222983,7.116567091136042,-4.29084522248641,-0.12086639253031348,-7.693281489451344,3.559123723939139,-7.6199149763956475,0.28989336613025835,-6.484713034214461,10.64829150419435,-10.063656079120861,-23.72032435617301,-14.721065141384356,-10.919476483286005,-40.15123162955514,-8.860145923837623,19.712815139700133,-0.6358769973203466,23.670652839409986,-6.122012912159341,-11.744986715612022,-4.665116618000689,-16.353812549763393,-9.105883688700263,-2.3238176217312616,-29.289025195439233,9.432947701417087,-29.947060494668992,15.226588255429652,12.12395343229916,-22.022365126849607,4.418506264404042,-22.150514665315754,-1.4279761897680139,-10.67831936764141,-2.7263722817422473,2.1191101279295332,-10.34962760412903,22.972022321462525
synth-org-0213-snap-002,synth-org-0213,2024-03-01,42.837,124.0,1.0,34.0,22.0,33.0,14.0,7.0,13.0,0.0,13.0,15.0,9.0,21.0,1.0,0.0,10.0,0.0,29.0,23.0,0.0,31.0,0.0,24.0,22.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,13.0,30.0,19.0,20.0,27.0,20.0,14.0,24.0,38.0,23.0,0.05440063471758646,2.2575027631156663,-2.6454755470613938,0.8578588203429428,0.5321416729060489,3.6952550034083114,13.422674814846939,13.86286404074208,-8.73192910561041,-1.5974723678354472,0.33263862237748787,-4.926010542001462,-0.7284087890744644,-15.029915338093298,19.086048460085834,20.436402218442513,1.6023768515231744,-9.988323814551809,7.816320291940158,1.2829120212541845,-2.4922190501494947,7.232185107879018,28.7080310532395,-24.77909428444823,15.605156177892162,15.784749881778524,-16.01065842609779,-5.236797841083744,23.479137209550693,-2.365547671708335,-52.03927469344365,15.634882452434033,20.314436017289285,-27.77741649330541,15.199631236421043,-59.7349759427858,13.765937341440472,-12.06343999600131,-37.07007076661886,12.97679508571434
synth-org-0213-snap-003,synth-org-0213,2024-03-31,43.518,129.0,1.0,34.0,22.0,33.0,14.0,7.0,13.0,0.0,13.0,15.0,9.0,21.0,1.0,0.0,10.0,0.0,28.0,19.0,0.0,31.0,0.0,24.0,22.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,13.0,30.0,19.0,20.0,27.0,20.0,14.0,24.0,38.0,23.0,-1.6696171784979845,-2.1374666397464197,-3.1283572398401582,-7.306976392905932,-0.5711386097897831,-1.8080618919353688,-0.3361347894014532,-3.2164952946363545,4.662434841822128,-23.106895482674407,-4.090773571596765,4.7848073767648165,13.396221536297944,22.458662585060708,28.440800223395083,-17.772533596685037,-4.007522794324298,-11.566224490246634,3.1807257566357494,-36.362220900060514,22.272185472855234,17.603761516410643,38.78189715388318,15.78798173054947,23.75960346814015,55.5962706107155,-10.320872169801516,26.743390756634977,-38.2385525472243,20.030370540230376,54.607584668072874,0.28250840552731904,-16.831702164974686,-49.60148311789956,-9.069971855083848,-17.009713865079934,-1.4037942518635995,36.46703365391757,49.27997680732057,17.54570471478266
synth-org-0213-snap-004,synth-org-0213,2024-04-30,44.522,127.0,1.0,34.0,22.0,33.0,14.0,7.0,13.0,0.0,13.0,15.0,8.0,19.0,0.0,0.0,5.0,0.0,24.0,18.0,0.0,29.0,0.0,24.0,22.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,13.0,30.0,19.0,20.0,27.0,20.0,14.0,24.0,38.0,23.0,0.7327742927231253,2.291462113115309,-0.34456026789241356,-4.923684905441879,4.524242296042412,-7.299113578559818,-0.062151756060162835,-6.993978693250546,3.2841837014094963,-16.02978154758432,5.107529530541549,-7.362523588207855,-5.485522585951261,-31.31510547499939,12.393657576019779,29.232781223374058,33.30240446366702,-18.483560930931386,23.39865953683778,-8.412984713111129,-12.471537883828912,-23.52485136290454,58.33028399021033,47.38082087933199,-21.386753519779482,-13.00015637805856,25.396790738344894,17.57538352458353,-11.415013103434683,61.953323628432656,-74.27055601928578,-29.52268016723272,12.774076722555911,7.0307487972262175,-1.9450817499070974,-22.915766758547292,-16.40807547578937,22.7713304803159,-42.978879002703714,-58.634323663617856
synth-org-0213-snap-005,synth-org-0213,2024-05-30,46.737,125.0,1.0,34.0,22.0,33.0,14.0,7.0,13.0,0.0,13.0,15.0,8.0,19.0,0.0,0.0,5.0,0.0,24.0,18.0,0.0,29.0,0.0,21.0,21.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,9.0,23.0,18.0,19.0,25.0,20.0,14.0,24.0,38.0,23.0,1.065308322871567,0.35766552936464646,-1.6539630450544573,-4.888009164509568,4.820694036453123,-4.578634283550761,13.732498799098494,7.851268634980359,6.818390398364789,9.658132493253785,-5.098605187130257,-7.412060132939557,-3.9609396780462136,-10.5890960599082,-22.361009145839883,15.77072470800369,5.0854847251310575,-19.17150396382065,1.2740460392129,-12.556582061218906,27.806463550401688,-7.406482738737914,-11.112198279199081,-3.235026998814975,-11.291702360693007,-27.145070152727982,19.694646767745812,20.452334649672984,8.063250788111485,-11.445265640350875,-63.224262645120895,30.96739584164546,-38.396395358734665,-34.25672399842486,32.016457046487886,-39.64905003755544,-49.96417534581561,-30.674739546629752,77.28039642681762,11.956095907328201
synth-org-0213-snap-006,synth-org-0213,2024-06-29,45.217,123.0,0.0,33.0,17.0,29.0,7.0,1.0,12.0,0.0,10.0,14.0,4.0,17.0,0.0,0.0,4.0,0.0,24.0,18.0,0.0,29.0,0.0,21.0,21.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,9.0,23.0,18.0,19.0,25.0,20.0,14.0,24.0,38.0,23.0,-0.252884933849329,0.329773433268442,4.902299908083062,-5.3059887505591625,4.971718899343474,3.1001773370682475,-10.568159673879725,4.977983722934107,5.839951305838514,-9.548432418265108,4.644626115847527,8.694850005074843,-9.732143107784163,5.881618947217804,-3.5389510433088494,-26.233566381069902,17.5339543287391,23.615915153010896,14.25781075929105,0.1427142795068412,1.0420367917192415,-7.458932028755998,23.42598484795073,-29.925932732918106,23.175176229897474,6.609648015634124,-31.703906204356738,0.762799136396946,51.159646271136495,18.435767996006515,-40.649533290152654,-5.853025494611838,42.83833174640875,6.118000448896867,8.59260665658364,-20.61865109470861,-34.01229009908028,-5.547020181634733,-51.18780967998171,49.3798238934906
synth-org-0213-snap-007,synth-org-0213,2024-07-29,46.432,128.0,0.0,30.0,13.0,26.0,5.0,0.0,5.0,0.0,6.0,11.0,4.0,17.0,0.0,0.0,4.0,0.0,24.0,18.0,0.0,29.0,0.0,21.0,21.0,0.0,0.0,5.0,21.0,14.0,26.0,15.0,13.0,0.0,13.0,0.0,0.0,9.0,23.0,18.0,19.0,25.0,19.0,13.0,24.0,36.0,17.0,0.8148988367182947,0.4981320428094361,-2.2374097654482306,0.766157084364029,2.945863811770497,0.33189532431035706,1.5998476701692443,-0.9034521798277357,-0.3797000208297008,-25.386066528739626,8.598687777879956,-17.542870127851238,22.710335338048004,12.248267253463514,19.04729189114833,1.1599039494505339,21.09331964654771,-4.189866848133539,-0.021385961761513427,4.062091510818921,3.991819068851093,-5.59104004802302,2.53352449065772,24.813765841667013,6.147602736173147,-6.687461753193647,39.75958453612807,-3.3300896491533107,-26.94390143729851,-18.626901770428198,16.32760961867819,3.6487367931458525,27.485309294319105,14.119471131747382,-6.799826604337716,11.989882076868069,26.333351427577114,-87.64150513217791,10.203079451208934,53.05803489838604
